"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51","NA52","NA53","NA54","NA55","NA56","NA57","NA58","NA59","NA60","NA61"
"380","P17_B_Cr_dito_personal_del_banco","17","13.2","0","NaN","17","13.2","0","NaN","0","NaN","0","NaN","7","21.2","10","10.4","0","NaN","3","27.3","3","10.3","4","10","3","10","4","21.1","0","NaN","4","12.9","9","14.1","3","15","1","7.1","1","2.6","0","0","3","33.3","2","13.3","3","13.6","8","20.5","6","12.5","1","8.3","3","18.8","7","13.2","0","NaN"
"381","P17_B_Me_lo_regalaron","8","6.2","0","NaN","8","6.2","0","NaN","0","NaN","0","NaN","6","18.2","2","2.1","0","NaN","0","0","5","17.2","1","2.5","0","0","2","10.5","0","NaN","4","12.9","3","4.7","1","5","0","0","1","2.6","0","0","0","0","3","20","2","9.1","2","5.1","3","6.2","0","0","0","0","5","9.4","0","NaN"
"382","P17_B_Otro__Especificar","12","9.3","0","NaN","12","9.3","0","NaN","0","NaN","0","NaN","1","3","11","11.5","0","NaN","1","9.1","2","6.9","5","12.5","4","13.3","0","0","0","NaN","1","3.2","8","12.5","2","10","1","7.1","3","7.9","0","0","3","33.3","1","6.7","4","18.2","1","2.6","6","12.5","0","0","0","0","6","11.3","0","NaN"
"383","P17_B_No_sabe__no_contest","6","4.7","0","NaN","6","4.7","0","NaN","0","NaN","0","NaN","1","3","5","5.2","0","NaN","0","0","0","0","2","5","2","6.7","2","10.5","0","NaN","2","6.5","2","3.1","1","5","1","7.1","1","2.6","1","16.7","1","11.1","1","6.7","1","4.5","1","2.6","1","2.1","0","0","2","12.5","3","5.7","0","NaN"
"384","Total","129","100","0","NaN","129","100","0","NaN","0","NaN","0","NaN","33","100","96","100","0","NaN","11","100","29","100","40","100","30","100","19","100","0","NaN","31","100","64","100","20","100","14","100","38","100","6","100","9","100","15","100","22","100","39","100","48","100","12","100","16","100","53","100","0","NaN"
"385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"386","P17BBanco1","Total_Total_f","Total_Total_pct","P10_Automóvil_f","P10_Automóvil_pct","P10_Moto / Motocicleta_f","P10_Moto / Motocicleta_pct","P10_Ambas_f","P10_Ambas_pct","P10_Otro (Camión de carga)_f","P10_Otro (Camión de carga)_pct","P10_No cuenta con ninguno_f","P10_No cuenta con ninguno_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHijos_Casado con hijos_f","EdocivilHijos_Casado con hijos_pct","EdocivilHijos_Casado sin hijos_f","EdocivilHijos_Casado sin hijos_pct","EdocivilHijos_Soltero con Hijos_f","EdocivilHijos_Soltero con Hijos_pct","EdocivilHijos_Soltero sin HIjos_f","EdocivilHijos_Soltero sin HIjos_pct","EdocivilHijos_No contestó_f","EdocivilHijos_No contestó_pct"
"387","","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"388","Bancoppel","2","16.7","0","NaN","2","16.7","0","NaN","0","NaN","0","NaN","1","25","1","12.5","0","NaN","0","0","0","0","1","25","0","0","1","50","0","NaN","1","25","1","20","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","2","40","1","16.7","0","0","0","0","1","33.3","0","NaN"
"389","Bancomer","3","25","0","NaN","3","25","0","NaN","0","NaN","0","NaN","2","50","1","12.5","0","NaN","0","0","1","100","1","25","1","33.3","0","0","0","NaN","2","50","0","0","1","50","0","0","2","33.3","0","NaN","0","NaN","0","0","0","NaN","1","20","2","33.3","0","0","0","0","1","33.3","0","NaN"
"390","Banamex","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"391","Banorte","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"392","Banco Azteca","3","25","0","NaN","3","25","0","NaN","0","NaN","0","NaN","0","0","3","37.5","0","NaN","1","50","0","0","1","25","1","33.3","0","0","0","NaN","0","0","1","20","1","50","1","100","2","33.3","0","NaN","0","NaN","1","100","0","NaN","0","0","1","16.7","1","50","1","100","0","0","0","NaN"
"393","Scotiabank","1","8.3","0","NaN","1","8.3","0","NaN","0","NaN","0","NaN","0","0","1","12.5","0","NaN","1","50","0","0","0","0","0","0","0","0","0","NaN","1","25","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","20","1","16.7","0","0","0","0","0","0","0","NaN"
"394","Santander","2","16.7","0","NaN","2","16.7","0","NaN","0","NaN","0","NaN","0","0","2","25","0","NaN","0","0","0","0","1","25","0","0","1","50","0","NaN","0","0","2","40","0","0","0","0","1","16.7","0","NaN","0","NaN","0","0","0","NaN","1","20","1","16.7","0","0","0","0","1","33.3","0","NaN"
"395","No sabe","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"396","Afirme","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"397","Otros","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"398","HSBC","1","8.3","0","NaN","1","8.3","0","NaN","0","NaN","0","NaN","1","25","0","0","0","NaN","0","0","0","0","0","0","1","33.3","0","0","0","NaN","0","0","1","20","0","0","0","0","1","16.7","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","1","50","0","0","0","0","0","NaN"
"399","Famsa","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"400","Total","12","100","0","NaN","12","100","0","NaN","0","NaN","0","NaN","4","100","8","100","0","NaN","2","100","1","100","4","100","3","100","2","100","0","NaN","4","100","5","100","2","100","1","100","6","100","0","NaN","0","NaN","1","100","0","NaN","5","100","6","100","2","100","1","100","3","100","0","NaN"
"401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"402","P17BBanco2","Total_Total_f","Total_Total_pct","P10_Automóvil_f","P10_Automóvil_pct","P10_Moto / Motocicleta_f","P10_Moto / Motocicleta_pct","P10_Ambas_f","P10_Ambas_pct","P10_Otro (Camión de carga)_f","P10_Otro (Camión de carga)_pct","P10_No cuenta con ninguno_f","P10_No cuenta con ninguno_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHijos_Casado con hijos_f","EdocivilHijos_Casado con hijos_pct","EdocivilHijos_Casado sin hijos_f","EdocivilHijos_Casado sin hijos_pct","EdocivilHijos_Soltero con Hijos_f","EdocivilHijos_Soltero con Hijos_pct","EdocivilHijos_Soltero sin HIjos_f","EdocivilHijos_Soltero sin HIjos_pct","EdocivilHijos_No contestó_f","EdocivilHijos_No contestó_pct"
"403","","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"404","Bancoppel","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"405","Bancomer","6","35.3","0","NaN","6","35.3","0","NaN","0","NaN","0","NaN","2","28.6","4","40","0","NaN","1","33.3","1","33.3","2","50","0","0","2","50","0","NaN","0","0","4","44.4","2","66.7","0","0","0","0","0","NaN","2","66.7","0","0","0","0","4","50","3","50","0","0","0","0","3","42.9","0","NaN"
"406","Banamex","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"407","Banorte","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"408","Banco Azteca","9","52.9","0","NaN","9","52.9","0","NaN","0","NaN","0","NaN","4","57.1","5","50","0","NaN","1","33.3","2","66.7","1","25","3","100","2","50","0","NaN","3","75","4","44.4","1","33.3","1","100","1","100","0","NaN","1","33.3","1","50","3","100","3","37.5","3","50","1","100","2","66.7","3","42.9","0","NaN"
"409","Scotiabank","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"410","Santander","1","5.9","0","NaN","1","5.9","0","NaN","0","NaN","0","NaN","0","0","1","10","0","NaN","0","0","0","0","1","25","0","0","0","0","0","NaN","0","0","1","11.1","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","1","12.5","0","0","0","0","1","33.3","0","0","0","NaN"
"411","No sabe","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"412","Afirme","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"413","Otros","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"414","HSBC","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"415","Famsa","1","5.9","0","NaN","1","5.9","0","NaN","0","NaN","0","NaN","1","14.3","0","0","0","NaN","1","33.3","0","0","0","0","0","0","0","0","0","NaN","1","25","0","0","0","0","0","0","0","0","0","NaN","0","0","1","50","0","0","0","0","0","0","0","0","0","0","1","14.3","0","NaN"
"416","Total","17","100","0","NaN","17","100","0","NaN","0","NaN","0","NaN","7","100","10","100","0","NaN","3","100","3","100","4","100","3","100","4","100","0","NaN","4","100","9","100","3","100","1","100","1","100","0","NaN","3","100","2","100","3","100","8","100","6","100","1","100","3","100","7","100","0","NaN"
"417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"418","P17BBanco3","Total_Total_f","Total_Total_pct","P10_Automóvil_f","P10_Automóvil_pct","P10_Moto / Motocicleta_f","P10_Moto / Motocicleta_pct","P10_Ambas_f","P10_Ambas_pct","P10_Otro (Camión de carga)_f","P10_Otro (Camión de carga)_pct","P10_No cuenta con ninguno_f","P10_No cuenta con ninguno_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHijos_Casado con hijos_f","EdocivilHijos_Casado con hijos_pct","EdocivilHijos_Casado sin hijos_f","EdocivilHijos_Casado sin hijos_pct","EdocivilHijos_Soltero con Hijos_f","EdocivilHijos_Soltero con Hijos_pct","EdocivilHijos_Soltero sin HIjos_f","EdocivilHijos_Soltero sin HIjos_pct","EdocivilHijos_No contestó_f","EdocivilHijos_No contestó_pct"
"419","","12","100","0","NaN","12","100","0","NaN","0","NaN","0","NaN","1","100","11","100","0","NaN","1","100","2","100","5","100","4","100","0","NaN","0","NaN","1","100","8","100","2","100","1","100","3","100","0","NaN","3","100","1","100","4","100","1","100","6","100","0","NaN","0","NaN","6","100","0","NaN"
"420","Bancoppel","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"421","Bancomer","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"422","Banamex","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"423","Banorte","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"424","Banco Azteca","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"425","Scotiabank","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"426","Santander","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"427","No sabe","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"428","Afirme","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"429","Otros","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"430","HSBC","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"431","Famsa","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN"
"432","Total","12","100","0","NaN","12","100","0","NaN","0","NaN","0","NaN","1","100","11","100","0","NaN","1","100","2","100","5","100","4","100","0","NaN","0","NaN","1","100","8","100","2","100","1","100","3","100","0","NaN","3","100","1","100","4","100","1","100","6","100","0","NaN","0","NaN","6","100","0","NaN"
"433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"434","P17BBanco4","Total_Total_f","Total_Total_pct","P10_Automóvil_f","P10_Automóvil_pct","P10_Moto / Motocicleta_f","P10_Moto / Motocicleta_pct","P10_Ambas_f","P10_Ambas_pct","P10_Otro (Camión de carga)_f","P10_Otro (Camión de carga)_pct","P10_No cuenta con ninguno_f","P10_No cuenta con ninguno_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHijos_Casado con hijos_f","EdocivilHijos_Casado con hijos_pct","EdocivilHijos_Casado sin hijos_f","EdocivilHijos_Casado sin hijos_pct","EdocivilHijos_Soltero con Hijos_f","EdocivilHijos_Soltero con Hijos_pct","EdocivilHijos_Soltero sin HIjos_f","EdocivilHijos_Soltero sin HIjos_pct","EdocivilHijos_No contestó_f","EdocivilHijos_No contestó_pct"
"435","","6","100","0","NaN","6","100","0","NaN","0","NaN","0","NaN","1","100","5","100","0","NaN","0","NaN","0","NaN","2","100","2","100","2","100","0","NaN","2","100","2","100","1","100","1","100","1","100","1","100","1","100","1","100","1","100","1","100","1","100","0","NaN","2","100","3","100","0","NaN"
"436","Bancoppel","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"437","Bancomer","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"438","Banamex","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"439","Banorte","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"440","Banco Azteca","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"441","Scotiabank","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
